app_id,v_val,i_val,p_val,pt_val,date
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201147
CFLOneYearWatt,118.699997,0.208,13,0.00635,1531201149
CFLOneYearWatt,117.800003,0.205,13,0.00635,1531201151
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201152
CFLOneYearWatt,118.699997,0.209,13,0.00635,1531201154
CFLOneYearWatt,118.400002,0.208,13,0.00635,1531201156
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201158
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201159
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201161
CFLOneYearWatt,118.900002,0.208,13,0.00635,1531201163
CFLOneYearWatt,118.400002,0.207,13,0.00635,1531201165
CFLOneYearWatt,118.300003,0.206,13,0.00635,1531201166
CFLOneYearWatt,118.5,0.206,13,0.00635,1531201168
CFLOneYearWatt,118.400002,0.208,13,0.00635,1531201170
CFLOneYearWatt,119.699997,0.212,13,0.00635,1531201171
CFLOneYearWatt,119.599998,0.212,13,0.00635,1531201173
CFLOneYearWatt,118.400002,0.208,13,0.00635,1531201175
CFLOneYearWatt,118.300003,0.209,13,0.00635,1531201177
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201178
CFLOneYearWatt,119,0.211,13,0.00635,1531201180
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201182
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201183
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201185
CFLOneYearWatt,117.800003,0.208,13,0.00635,1531201187
CFLOneYearWatt,119.5,0.209,13,0.00635,1531201188
CFLOneYearWatt,119,0.208,13,0.00635,1531201190
CFLOneYearWatt,118.900002,0.208,13,0.00635,1531201192
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201193
CFLOneYearWatt,118.199997,0.21,13,0.00635,1531201195
CFLOneYearWatt,118,0.208,13,0.00635,1531201197
CFLOneYearWatt,118.300003,0.207,13,0.00635,1531201199
CFLOneYearWatt,118.699997,0.208,13,0.00635,1531201200
CFLOneYearWatt,119.300003,0.209,13,0.00635,1531201202
CFLOneYearWatt,119.400002,0.209,13,0.00635,1531201204
CFLOneYearWatt,118.800003,0.207,13,0.00635,1531201205
CFLOneYearWatt,118.199997,0.206,13,0.00635,1531201207
CFLOneYearWatt,118.300003,0.207,13,0.00635,1531201209
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201210
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201212
CFLOneYearWatt,119.199997,0.209,13,0.00635,1531201214
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201216
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201217
CFLOneYearWatt,119.599998,0.21,13,0.00635,1531201219
CFLOneYearWatt,119.300003,0.209,13,0.00635,1531201221
CFLOneYearWatt,118.599998,0.208,13,0.00635,1531201222
CFLOneYearWatt,117.5,0.206,13,0.00635,1531201224
CFLOneYearWatt,117.900002,0.208,13,0.00635,1531201226
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201228
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201230
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201231
CFLOneYearWatt,118.900002,0.208,13,0.00635,1531201233
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201235
CFLOneYearWatt,117.300003,0.208,13,0.00635,1531201237
CFLOneYearWatt,117.300003,0.206,13,0.00635,1531201238
CFLOneYearWatt,117.699997,0.206,13,0.00635,1531201240
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201242
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201243
CFLOneYearWatt,118,0.208,13,0.00635,1531201245
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201247
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201249
CFLOneYearWatt,117.599998,0.207,13,0.00635,1531201250
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201252
CFLOneYearWatt,119.199997,0.21,13,0.00635,1531201254
CFLOneYearWatt,118.599998,0.207,13,0.00635,1531201255
CFLOneYearWatt,118.900002,0.207,13,0.00635,1531201257
CFLOneYearWatt,119,0.208,13,0.00635,1531201259
CFLOneYearWatt,118.199997,0.209,13,0.00635,1531201260
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201262
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201264
CFLOneYearWatt,118.699997,0.209,13,0.00635,1531201265
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201267
CFLOneYearWatt,119.900002,0.211,13,0.00635,1531201269
CFLOneYearWatt,119.5,0.211,13,0.00635,1531201271
CFLOneYearWatt,119.300003,0.212,13,0.00635,1531201272
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201274
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201276
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201277
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201279
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201281
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201282
CFLOneYearWatt,118.699997,0.211,13,0.00635,1531201284
CFLOneYearWatt,119.099998,0.212,13,0.00635,1531201286
CFLOneYearWatt,117.900002,0.208,13,0.00635,1531201288
CFLOneYearWatt,118.199997,0.21,13,0.00635,1531201289
CFLOneYearWatt,118.900002,0.211,13,0.00635,1531201291
CFLOneYearWatt,120,0.211,13,0.00635,1531201293
CFLOneYearWatt,120,0.211,13,0.00635,1531201294
CFLOneYearWatt,119.699997,0.21,13,0.00635,1531201296
CFLOneYearWatt,119.699997,0.211,13,0.00635,1531201298
CFLOneYearWatt,120.099998,0.215,13,0.00635,1531201300
CFLOneYearWatt,119.800003,0.215,13,0.00635,1531201301
CFLOneYearWatt,118.300003,0.21,13,0.00635,1531201303
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201305
CFLOneYearWatt,118,0.208,13,0.00635,1531201306
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201308
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201310
CFLOneYearWatt,118.699997,0.209,13,0.00635,1531201311
CFLOneYearWatt,119.5,0.211,13,0.00635,1531201313
CFLOneYearWatt,118.199997,0.209,13,0.00635,1531201315
CFLOneYearWatt,117.699997,0.207,13,0.00635,1531201317
CFLOneYearWatt,119.300003,0.211,13,0.00635,1531201318
CFLOneYearWatt,118.800003,0.211,13,0.00635,1531201320
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201322
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201323
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201325
CFLOneYearWatt,119.400002,0.21,13,0.00635,1531201327
CFLOneYearWatt,119.5,0.212,13,0.00635,1531201329
CFLOneYearWatt,119.5,0.211,13,0.00635,1531201330
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201332
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201333
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201335
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201337
CFLOneYearWatt,119,0.209,13,0.00635,1531201339
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201340
CFLOneYearWatt,119.199997,0.211,13,0.00635,1531201342
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201344
CFLOneYearWatt,118.300003,0.209,13,0.00635,1531201345
CFLOneYearWatt,118.5,0.207,13,0.00635,1531201347
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201349
CFLOneYearWatt,119.099998,0.211,13,0.00635,1531201351
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201352
CFLOneYearWatt,118,0.207,13,0.00635,1531201354
CFLOneYearWatt,119,0.211,13,0.00635,1531201356
CFLOneYearWatt,119.400002,0.213,13,0.00635,1531201357
CFLOneYearWatt,119.599998,0.213,13,0.00635,1531201359
CFLOneYearWatt,119.199997,0.209,13,0.00635,1531201361
CFLOneYearWatt,119.599998,0.212,13,0.00635,1531201363
CFLOneYearWatt,118.900002,0.211,13,0.00635,1531201364
CFLOneYearWatt,117.400002,0.208,13,0.00635,1531201366
CFLOneYearWatt,118.300003,0.207,13,0.00635,1531201368
CFLOneYearWatt,119.400002,0.21,13,0.00635,1531201369
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201371
CFLOneYearWatt,118.099998,0.207,13,0.00635,1531201373
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201374
CFLOneYearWatt,117.699997,0.208,13,0.00635,1531201376
CFLOneYearWatt,118.099998,0.207,13,0.00635,1531201378
CFLOneYearWatt,118,0.208,13,0.00635,1531201379
CFLOneYearWatt,117.400002,0.208,13,0.00635,1531201381
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201383
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201385
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201386
CFLOneYearWatt,117.400002,0.208,13,0.00635,1531201388
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201390
CFLOneYearWatt,118.599998,0.208,13,0.00635,1531201391
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201393
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201395
CFLOneYearWatt,118.699997,0.208,13,0.00635,1531201396
CFLOneYearWatt,118.099998,0.207,13,0.00635,1531201398
CFLOneYearWatt,117.800003,0.208,13,0.00635,1531201400
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201402
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201403
CFLOneYearWatt,119.400002,0.209,13,0.00635,1531201405
CFLOneYearWatt,119.199997,0.21,13,0.00635,1531201407
CFLOneYearWatt,118,0.208,13,0.00635,1531201408
CFLOneYearWatt,118,0.208,13,0.00635,1531201410
CFLOneYearWatt,118.599998,0.207,13,0.00635,1531201412
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201414
CFLOneYearWatt,118.800003,0.211,13,0.00635,1531201415
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201417
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201419
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201420
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201422
CFLOneYearWatt,119.400002,0.212,13,0.00635,1531201424
CFLOneYearWatt,119.5,0.211,13,0.00635,1531201425
CFLOneYearWatt,119,0.209,13,0.00635,1531201427
CFLOneYearWatt,118,0.206,13,0.00635,1531201429
CFLOneYearWatt,118.099998,0.206,13,0.00635,1531201431
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201432
CFLOneYearWatt,117.300003,0.205,13,0.00635,1531201434
CFLOneYearWatt,117.199997,0.206,13,0.00635,1531201436
CFLOneYearWatt,117,0.207,13,0.00635,1531201437
CFLOneYearWatt,117.300003,0.207,13,0.00635,1531201439
CFLOneYearWatt,118.099998,0.206,13,0.00635,1531201441
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201442
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201444
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201446
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201448
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201449
CFLOneYearWatt,118,0.208,13,0.00635,1531201451
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201453
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201455
CFLOneYearWatt,118.300003,0.209,13,0.00635,1531201456
CFLOneYearWatt,118,0.208,13,0.00635,1531201458
CFLOneYearWatt,118.800003,0.207,13,0.00635,1531201460
CFLOneYearWatt,119.599998,0.21,13,0.00635,1531201461
CFLOneYearWatt,118.699997,0.21,13,0.00635,1531201463
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201465
CFLOneYearWatt,117.400002,0.206,13,0.00635,1531201466
CFLOneYearWatt,117.400002,0.206,13,0.00635,1531201468
CFLOneYearWatt,117.5,0.207,13,0.00635,1531201470
CFLOneYearWatt,117.900002,0.209,13,0.00635,1531201471
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201473
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201475
CFLOneYearWatt,119.5,0.211,13,0.00635,1531201476
CFLOneYearWatt,119.599998,0.209,13,0.00635,1531201478
CFLOneYearWatt,118.599998,0.207,13,0.00635,1531201480
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201481
CFLOneYearWatt,119.599998,0.211,13,0.00635,1531201483
CFLOneYearWatt,118.099998,0.207,13,0.00635,1531201485
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201487
CFLOneYearWatt,119.599998,0.21,13,0.00635,1531201488
CFLOneYearWatt,118.199997,0.206,13,0.00635,1531201490
CFLOneYearWatt,117.900002,0.208,13,0.00635,1531201492
CFLOneYearWatt,119.099998,0.207,13,0.00635,1531201493
CFLOneYearWatt,119.300003,0.208,13,0.00635,1531201495
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201497
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201498
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201500
CFLOneYearWatt,118.400002,0.208,13,0.00635,1531201502
CFLOneYearWatt,118.5,0.207,13,0.00635,1531201504
CFLOneYearWatt,119,0.209,13,0.00635,1531201505
CFLOneYearWatt,119,0.209,13,0.00635,1531201507
CFLOneYearWatt,117.5,0.207,13,0.00635,1531201509
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201510
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201512
CFLOneYearWatt,118.599998,0.211,13,0.00635,1531201514
CFLOneYearWatt,119,0.208,13,0.00635,1531201515
CFLOneYearWatt,119.699997,0.209,13,0.00635,1531201517
CFLOneYearWatt,118.099998,0.209,13,0.00635,1531201519
CFLOneYearWatt,117.599998,0.205,13,0.00635,1531201520
CFLOneYearWatt,118.400002,0.206,13,0.00635,1531201522
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201524
CFLOneYearWatt,117.900002,0.21,13,0.00635,1531201526
CFLOneYearWatt,117.400002,0.208,13,0.00635,1531201527
CFLOneYearWatt,117.199997,0.206,13,0.00635,1531201529
CFLOneYearWatt,118.099998,0.207,13,0.00635,1531201531
CFLOneYearWatt,117.5,0.205,13,0.00635,1531201532
CFLOneYearWatt,117.599998,0.206,13,0.00635,1531201534
CFLOneYearWatt,117.699997,0.206,13,0.00635,1531201536
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201538
CFLOneYearWatt,117.5,0.208,13,0.00635,1531201539
CFLOneYearWatt,117.400002,0.207,13,0.00635,1531201541
CFLOneYearWatt,118.300003,0.209,13,0.00635,1531201543
CFLOneYearWatt,117.900002,0.207,13,0.00635,1531201544
CFLOneYearWatt,118.400002,0.207,13,0.00635,1531201546
CFLOneYearWatt,119.599998,0.21,13,0.00635,1531201548
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201550
CFLOneYearWatt,119.400002,0.209,13,0.00635,1531201551
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201553
CFLOneYearWatt,118.400002,0.21,13,0.00635,1531201555
CFLOneYearWatt,118.300003,0.209,13,0.00635,1531201556
CFLOneYearWatt,119,0.21,13,0.00635,1531201558
CFLOneYearWatt,118.800003,0.211,13,0.00635,1531201560
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201562
CFLOneYearWatt,119.199997,0.208,13,0.00635,1531201563
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201565
CFLOneYearWatt,118.300003,0.21,13,0.00635,1531201567
CFLOneYearWatt,117.5,0.21,13,0.00635,1531201568
CFLOneYearWatt,117.599998,0.209,13,0.00635,1531201570
CFLOneYearWatt,118.5,0.207,13,0.00635,1531201572
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201573
CFLOneYearWatt,119,0.211,13,0.00635,1531201575
CFLOneYearWatt,118.699997,0.211,13,0.00635,1531201577
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201578
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201580
CFLOneYearWatt,119.699997,0.212,13,0.00635,1531201582
CFLOneYearWatt,118.699997,0.211,13,0.00635,1531201584
CFLOneYearWatt,117.5,0.207,13,0.00635,1531201585
CFLOneYearWatt,117.800003,0.205,13,0.00635,1531201587
CFLOneYearWatt,118.900002,0.207,13,0.00635,1531201589
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201590
CFLOneYearWatt,118.199997,0.21,13,0.00635,1531201592
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201594
CFLOneYearWatt,117.699997,0.207,13,0.00635,1531201596
CFLOneYearWatt,117.400002,0.207,13,0.00635,1531201597
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201599
CFLOneYearWatt,118.300003,0.21,13,0.00635,1531201601
CFLOneYearWatt,118.300003,0.207,13,0.00635,1531201602
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201604
CFLOneYearWatt,119.699997,0.212,13,0.00635,1531201606
CFLOneYearWatt,119.300003,0.212,13,0.00635,1531201607
CFLOneYearWatt,118.400002,0.21,13,0.00635,1531201609
CFLOneYearWatt,118.400002,0.207,13,0.00635,1531201611
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201613
CFLOneYearWatt,118.199997,0.209,13,0.00635,1531201614
CFLOneYearWatt,118.099998,0.209,13,0.00635,1531201616
CFLOneYearWatt,118.199997,0.209,13,0.00635,1531201618
CFLOneYearWatt,117.400002,0.207,13,0.00635,1531201619
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201621
CFLOneYearWatt,119.400002,0.21,13,0.00635,1531201623
CFLOneYearWatt,118.400002,0.208,13,0.00635,1531201625
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201626
CFLOneYearWatt,118.800003,0.208,13,0.00635,1531201628
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201630
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201631
CFLOneYearWatt,119.199997,0.21,13,0.00635,1531201633
CFLOneYearWatt,118.300003,0.209,13,0.00635,1531201635
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201637
CFLOneYearWatt,118.099998,0.209,13,0.00635,1531201638
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201640
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201642
CFLOneYearWatt,118.800003,0.211,13,0.00635,1531201643
CFLOneYearWatt,117.699997,0.207,13,0.00635,1531201645
CFLOneYearWatt,118.400002,0.207,13,0.00635,1531201647
CFLOneYearWatt,118,0.207,13,0.00635,1531201649
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201650
CFLOneYearWatt,118.5,0.208,13,0.00635,1531201652
CFLOneYearWatt,118.800003,0.207,13,0.00635,1531201654
CFLOneYearWatt,118.599998,0.207,13,0.00635,1531201655
CFLOneYearWatt,118.5,0.207,13,0.00635,1531201657
CFLOneYearWatt,117.800003,0.206,13,0.00635,1531201659
CFLOneYearWatt,117.699997,0.207,13,0.00635,1531201660
CFLOneYearWatt,118.300003,0.21,13,0.00635,1531201662
CFLOneYearWatt,119.599998,0.211,13,0.00635,1531201664
CFLOneYearWatt,119,0.21,13,0.00635,1531201666
CFLOneYearWatt,117.599998,0.206,13,0.00635,1531201667
CFLOneYearWatt,117.599998,0.207,13,0.00635,1531201669
CFLOneYearWatt,118.699997,0.209,13,0.00635,1531201671
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201673
CFLOneYearWatt,117.400002,0.205,13,0.00635,1531201674
CFLOneYearWatt,117.699997,0.207,13,0.00635,1531201676
CFLOneYearWatt,117.5,0.206,13,0.00635,1531201678
CFLOneYearWatt,117.199997,0.207,13,0.00635,1531201679
CFLOneYearWatt,117.199997,0.207,13,0.00635,1531201681
CFLOneYearWatt,117.699997,0.206,13,0.00635,1531201683
CFLOneYearWatt,117.699997,0.206,13,0.00635,1531201684
CFLOneYearWatt,118.099998,0.206,13,0.00635,1531201686
CFLOneYearWatt,117.900002,0.205,13,0.00635,1531201688
CFLOneYearWatt,118.800003,0.208,13,0.00635,1531201690
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201691
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201693
CFLOneYearWatt,117.800003,0.205,13,0.00635,1531201695
CFLOneYearWatt,119.099998,0.209,13,0.00635,1531201696
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201698
CFLOneYearWatt,117.300003,0.209,13,0.00635,1531201700
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201702
CFLOneYearWatt,118.800003,0.207,13,0.00635,1531201703
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201705
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201707
CFLOneYearWatt,118.900002,0.21,13,0.00635,1531201708
CFLOneYearWatt,119.199997,0.21,13,0.00635,1531201710
CFLOneYearWatt,118.300003,0.21,13,0.00635,1531201712
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201714
CFLOneYearWatt,119.599998,0.211,13,0.00635,1531201715
CFLOneYearWatt,119.199997,0.211,13,0.00635,1531201717
CFLOneYearWatt,118.400002,0.21,13,0.00635,1531201719
CFLOneYearWatt,117.400002,0.205,13,0.00635,1531201721
CFLOneYearWatt,117.400002,0.205,13,0.00635,1531201722
CFLOneYearWatt,118.199997,0.206,13,0.00635,1531201724
CFLOneYearWatt,118.099998,0.208,13,0.00635,1531201726
CFLOneYearWatt,118.199997,0.21,13,0.00635,1531201727
CFLOneYearWatt,118.300003,0.207,13,0.00635,1531201729
CFLOneYearWatt,119,0.21,13,0.00635,1531201731
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201732
CFLOneYearWatt,117.699997,0.206,13,0.00635,1531201734
CFLOneYearWatt,117.800003,0.207,13,0.00635,1531201736
CFLOneYearWatt,119,0.21,13,0.00635,1531201738
CFLOneYearWatt,119.5,0.209,13,0.00635,1531201739
CFLOneYearWatt,118.400002,0.207,13,0.00635,1531201741
CFLOneYearWatt,118.199997,0.209,13,0.00635,1531201743
CFLOneYearWatt,119.099998,0.209,13,0.00635,1531201744
CFLOneYearWatt,119.099998,0.207,13,0.00635,1531201746
CFLOneYearWatt,118.199997,0.207,13,0.00635,1531201748
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201750
CFLOneYearWatt,119.300003,0.211,13,0.00635,1531201751
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201753
CFLOneYearWatt,118.599998,0.208,13,0.00635,1531201755
CFLOneYearWatt,119,0.21,13,0.00635,1531201757
CFLOneYearWatt,118.800003,0.21,13,0.00635,1531201758
CFLOneYearWatt,118.699997,0.21,13,0.00635,1531201760
CFLOneYearWatt,119.099998,0.211,13,0.00635,1531201762
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201763
CFLOneYearWatt,118,0.209,13,0.00635,1531201765
CFLOneYearWatt,118.400002,0.208,13,0.00635,1531201767
CFLOneYearWatt,119.400002,0.211,13,0.00635,1531201768
CFLOneYearWatt,118.5,0.211,13,0.00635,1531201770
CFLOneYearWatt,118.599998,0.211,13,0.00635,1531201772
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201774
CFLOneYearWatt,117.5,0.207,13,0.00635,1531201775
CFLOneYearWatt,119.099998,0.209,13,0.00635,1531201777
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201779
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201781
CFLOneYearWatt,118.5,0.21,13,0.00635,1531201782
CFLOneYearWatt,118.400002,0.21,13,0.00635,1531201784
CFLOneYearWatt,119.099998,0.21,13,0.00635,1531201786
CFLOneYearWatt,118.099998,0.209,13,0.00635,1531201787
CFLOneYearWatt,119,0.211,13,0.00635,1531201789
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201791
CFLOneYearWatt,118.300003,0.208,13,0.00635,1531201793
CFLOneYearWatt,118.699997,0.209,13,0.00635,1531201794
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201796
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201798
CFLOneYearWatt,117.300003,0.207,13,0.00635,1531201799
CFLOneYearWatt,117.400002,0.206,13,0.00635,1531201801
CFLOneYearWatt,118.800003,0.209,13,0.00635,1531201803
CFLOneYearWatt,119,0.209,13,0.00635,1531201805
CFLOneYearWatt,118.300003,0.205,13,0.00635,1531201806
CFLOneYearWatt,117.900002,0.206,13,0.00635,1531201808
CFLOneYearWatt,117.5,0.208,13,0.00635,1531201810
CFLOneYearWatt,117.800003,0.208,13,0.00635,1531201811
CFLOneYearWatt,118.599998,0.21,13,0.00635,1531201813
CFLOneYearWatt,120,0.21,13,0.00635,1531201815
CFLOneYearWatt,118.699997,0.207,13,0.00635,1531201816
CFLOneYearWatt,117.900002,0.206,13,0.00635,1531201818
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201820
CFLOneYearWatt,119.800003,0.211,13,0.00635,1531201822
CFLOneYearWatt,118.300003,0.207,13,0.00635,1531201823
CFLOneYearWatt,119,0.208,13,0.00635,1531201825
CFLOneYearWatt,119.699997,0.21,13,0.00635,1531201827
CFLOneYearWatt,119.300003,0.21,13,0.00635,1531201828
CFLOneYearWatt,119.900002,0.212,13,0.00635,1531201830
CFLOneYearWatt,118.199997,0.21,13,0.00635,1531201832
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201834
CFLOneYearWatt,119.599998,0.212,13,0.00635,1531201835
CFLOneYearWatt,119.599998,0.211,13,0.00635,1531201837
CFLOneYearWatt,118.599998,0.209,13,0.00635,1531201839
CFLOneYearWatt,118,0.208,13,0.00635,1531201840
CFLOneYearWatt,117.800003,0.208,13,0.00635,1531201842
CFLOneYearWatt,118.5,0.209,13,0.00635,1531201844
CFLOneYearWatt,117.900002,0.21,13,0.00635,1531201846
CFLOneYearWatt,117.800003,0.209,13,0.00635,1531201847
CFLOneYearWatt,118,0.209,13,0.00635,1531201849
CFLOneYearWatt,119.199997,0.209,13,0.00635,1531201851
CFLOneYearWatt,120.099998,0.211,13,0.00635,1531201853
CFLOneYearWatt,119.800003,0.211,13,0.00635,1531201854
CFLOneYearWatt,119.599998,0.213,13,0.00635,1531201856
CFLOneYearWatt,119.900002,0.215,13,0.00635,1531201858
CFLOneYearWatt,120.199997,0.214,13,0.00635,1531201859
CFLOneYearWatt,120,0.214,13,0.00635,1531201861
CFLOneYearWatt,119.099998,0.212,13,0.00635,1531201863
CFLOneYearWatt,118.699997,0.21,13,0.00635,1531201865
CFLOneYearWatt,118.400002,0.21,13,0.00635,1531201866
CFLOneYearWatt,118.199997,0.208,13,0.00635,1531201868
CFLOneYearWatt,118.900002,0.209,13,0.00635,1531201870
CFLOneYearWatt,118.900002,0.211,13,0.00635,1531201871
CFLOneYearWatt,119.400002,0.213,13,0.00635,1531201873
CFLOneYearWatt,119.199997,0.212,13,0.00635,1531201875
CFLOneYearWatt,118.300003,0.21,13,0.00635,1531201877
CFLOneYearWatt,117.800003,0.209,13,0.00635,1531201878
CFLOneYearWatt,117.800003,0.208,13,0.00635,1531201880
CFLOneYearWatt,118.599998,0.207,13,0.00635,1531201882
CFLOneYearWatt,119.800003,0.212,13,0.00635,1531201883
CFLOneYearWatt,120.099998,0.215,13,0.00635,1531201885
CFLOneYearWatt,119.099998,0.213,13,0.00635,1531201887
CFLOneYearWatt,118.300003,0.211,13,0.00635,1531201889
CFLOneYearWatt,118.099998,0.21,13,0.00635,1531201890
CFLOneYearWatt,117.800003,0.21,13,0.00635,1531201892
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201894
CFLOneYearWatt,117.900002,0.208,13,0.00635,1531201895
CFLOneYearWatt,118.099998,0.21,13,0.00635,1531201897
CFLOneYearWatt,118.400002,0.209,13,0.00635,1531201899
