app_id,v_val,i_val,p_val,pf_val
CFSSB,119.199997,1.091,125,0.965
CFSSB,119.5,1.09,125,0.964
CFSSB,118.599998,1.092,126,0.973
CFSSB,118.400002,1.092,126,0.974
CFSSB,118.900002,1.089,126,0.972
CFSSB,119.300003,1.091,125,0.966
CFSSB,118.599998,1.098,125,0.966
CFSSB,119.300003,1.095,125,0.962
CFSSB,119.099998,1.089,125,0.969
CFSSB,118.800003,1.09,125,0.97
CFSSB,119.599998,1.091,125,0.962
CFSSB,119.099998,1.085,125,0.973
CFSSB,118.099998,1.09,125,0.976
CFSSB,119.099998,1.089,125,0.968
CFSSB,119.099998,1.088,125,0.969
CFSSB,118.5,1.092,125,0.97
CFSSB,118.800003,1.098,125,0.962
CFSSB,119.5,1.091,125,0.962
CFSSB,118.599998,1.091,125,0.97
CFSSB,118,1.1,125,0.968
CFSSB,119.099998,1.09,125,0.967
CFSSB,119.599998,1.082,125,0.97
CFSSB,119.199997,1.081,125,0.974
CFSSB,118.5,1.084,125,0.977
CFSSB,118.400002,1.091,125,0.974
CFSSB,119.199997,1.087,125,0.97
CFSSB,119.099998,1.089,125,0.968
CFSSB,119.099998,1.09,125,0.967
CFSSB,119,1.085,125,0.972
CFSSB,119.300003,1.08,125,0.973
CFSSB,119.099998,1.08,125,0.976
CFSSB,118.599998,1.081,125,0.98
CFSSB,118.400002,1.086,125,0.977
CFSSB,118.400002,1.086,125,0.976
CFSSB,117.900002,1.087,125,0.977
CFSSB,117.800003,1.089,125,0.976
CFSSB,117.5,1.095,125,0.975
CFSSB,118.099998,1.09,125,0.975
CFSSB,118.800003,1.092,125,0.967
CFSSB,118.400002,1.098,125,0.965
CFSSB,118.699997,1.093,125,0.965
CFSSB,119.099998,1.087,125,0.965
CFSSB,119,1.083,125,0.971
CFSSB,118.900002,1.078,125,0.975
CFSSB,118.099998,1.081,125,0.979
CFSSB,117.699997,1.085,125,0.979
CFSSB,117.699997,1.089,125,0.975
CFSSB,118.099998,1.098,125,0.964
CFSSB,118.900002,1.1,125,0.956
CFSSB,119.400002,1.097,125,0.956
CFSSB,118.699997,1.086,125,0.972
CFSSB,118,1.082,125,0.98
CFSSB,117.099998,1.086,125,0.985
CFSSB,117.900002,1.086,125,0.979
CFSSB,118,1.089,125,0.973
CFSSB,117.699997,1.095,125,0.971
CFSSB,118.699997,1.094,125,0.963
CFSSB,119.599998,1.091,125,0.959
CFSSB,120.099998,1.086,125,0.96
CFSSB,120,1.081,125,0.964
CFSSB,119.599998,1.077,125,0.97
CFSSB,118.900002,1.083,125,0.971
CFSSB,118.199997,1.084,125,0.977
CFSSB,117.699997,1.087,125,0.978
CFSSB,118.199997,1.093,125,0.968
CFSSB,118.099998,1.096,125,0.966
CFSSB,117.699997,1.093,125,0.972
CFSSB,118.099998,1.091,125,0.97
CFSSB,118,1.094,125,0.968
CFSSB,118.400002,1.1,125,0.96
CFSSB,118.199997,1.099,125,0.962
CFSSB,118.300003,1.095,125,0.967
CFSSB,118.699997,1.094,125,0.965
CFSSB,118.900002,1.093,125,0.966
CFSSB,118.099998,1.094,125,0.972
CFSSB,118.300003,1.092,125,0.972
CFSSB,119.099998,1.082,125,0.976
CFSSB,118.400002,1.087,125,0.977
CFSSB,117.599998,1.1,125,0.971
CFSSB,118.099998,1.102,125,0.963
CFSSB,118.699997,1.098,125,0.961
CFSSB,119.099998,1.093,125,0.964
CFSSB,119.099998,1.086,125,0.97
CFSSB,118.900002,1.084,125,0.975
CFSSB,118.5,1.082,125,0.98
CFSSB,117.900002,1.086,125,0.981
CFSSB,117.900002,1.088,125,0.978
CFSSB,118.099998,1.092,125,0.973
CFSSB,118.800003,1.092,125,0.967
CFSSB,119.599998,1.086,125,0.966
CFSSB,119.800003,1.079,125,0.97
CFSSB,118.599998,1.086,125,0.973
CFSSB,117.800003,1.091,125,0.976
CFSSB,117.599998,1.097,125,0.972
CFSSB,117.699997,1.1,125,0.968
CFSSB,119.400002,1.092,125,0.962
CFSSB,120.099998,1.084,125,0.964
CFSSB,119.5,1.079,125,0.974
CFSSB,118.900002,1.082,125,0.977
CFSSB,118.400002,1.09,125,0.975
CFSSB,118.199997,1.096,125,0.97
CFSSB,119,1.089,125,0.969
CFSSB,118.300003,1.087,125,0.977
CFSSB,117.099998,1.091,125,0.983
CFSSB,117.300003,1.095,125,0.978
CFSSB,118.300003,1.094,125,0.969
CFSSB,119.5,1.087,125,0.967
CFSSB,119.199997,1.081,125,0.976
CFSSB,118.300003,1.093,125,0.973
CFSSB,118.699997,1.097,125,0.966
CFSSB,119.099998,1.091,125,0.967
CFSSB,118.300003,1.093,126,0.973
CFSSB,118.900002,1.092,126,0.972
CFSSB,119.099998,1.089,126,0.972
CFSSB,119.400002,1.085,125,0.97
CFSSB,119.900002,1.086,125,0.966
CFSSB,119.599998,1.094,126,0.964
CFSSB,118.900002,1.098,126,0.966
CFSSB,118.099998,1.098,125,0.971
CFSSB,119,1.088,125,0.972
CFSSB,118.800003,1.09,125,0.972
CFSSB,119.300003,1.089,126,0.969
CFSSB,119.300003,1.084,125,0.973
CFSSB,118.599998,1.095,125,0.969
CFSSB,119.099998,1.091,125,0.968
CFSSB,118.599998,1.093,125,0.97
CFSSB,118.099998,1.1,125,0.968
CFSSB,118.900002,1.088,125,0.971
CFSSB,118,1.088,125,0.98
CFSSB,117.699997,1.096,126,0.976
CFSSB,118.599998,1.095,125,0.969
CFSSB,119.400002,1.089,125,0.968
CFSSB,119,1.083,125,0.975
CFSSB,118.099998,1.088,125,0.979
CFSSB,119.300003,1.091,126,0.968
CFSSB,119.300003,1.09,126,0.969
CFSSB,119.099998,1.091,126,0.97
CFSSB,119.5,1.093,126,0.964
CFSSB,119,1.091,126,0.97
CFSSB,118.5,1.09,126,0.975
CFSSB,118.800003,1.096,125,0.967
CFSSB,118.599998,1.099,125,0.965
CFSSB,119.400002,1.089,125,0.966
CFSSB,118.199997,1.09,126,0.978
CFSSB,118.199997,1.09,126,0.978
CFSSB,118.800003,1.086,126,0.977
CFSSB,119.5,1.085,126,0.973
CFSSB,119.300003,1.089,126,0.972
CFSSB,119.199997,1.084,126,0.975
CFSSB,118.800003,1.087,125,0.974
CFSSB,119.300003,1.09,126,0.969
CFSSB,119.5,1.091,126,0.966
CFSSB,118.199997,1.095,126,0.974
CFSSB,118.199997,1.096,126,0.973
CFSSB,118.400002,1.099,126,0.968
CFSSB,118.800003,1.099,126,0.966
CFSSB,118.900002,1.097,126,0.967
CFSSB,119.199997,1.095,126,0.966
CFSSB,118.900002,1.093,126,0.968
CFSSB,119.300003,1.088,126,0.969
CFSSB,118.900002,1.091,125,0.968
CFSSB,118.199997,1.096,125,0.97
CFSSB,118.300003,1.096,125,0.97
CFSSB,118.599998,1.088,125,0.975
CFSSB,118.599998,1.092,126,0.972
CFSSB,119.099998,1.093,126,0.968
CFSSB,119.599998,1.092,126,0.966
CFSSB,119.5,1.094,126,0.964
CFSSB,118.699997,1.098,126,0.969
CFSSB,118.699997,1.091,126,0.975
CFSSB,119.099998,1.091,126,0.971
CFSSB,118.199997,1.1,126,0.969
CFSSB,118.5,1.095,125,0.969
CFSSB,119.800003,1.096,126,0.959
CFSSB,119.599998,1.092,126,0.964
CFSSB,119.5,1.092,125,0.963
CFSSB,119.900002,1.088,125,0.965
CFSSB,120.099998,1.084,126,0.967
CFSSB,119.699997,1.082,126,0.972
CFSSB,119.400002,1.081,126,0.976
CFSSB,119.5,1.091,126,0.966
CFSSB,119.400002,1.091,125,0.966
CFSSB,119.199997,1.09,126,0.968
CFSSB,119.099998,1.091,126,0.97
CFSSB,119.099998,1.092,126,0.968
CFSSB,119.5,1.092,125,0.963
CFSSB,118.400002,1.085,126,0.98
CFSSB,118.400002,1.085,126,0.98
CFSSB,118.900002,1.098,126,0.964
CFSSB,119.300003,1.091,126,0.967
CFSSB,118.900002,1.095,125,0.966
CFSSB,119.400002,1.098,125,0.959
CFSSB,119.5,1.085,126,0.972
CFSSB,119,1.094,126,0.968
CFSSB,119.800003,1.091,126,0.963
CFSSB,118.599998,1.092,125,0.972
CFSSB,117.900002,1.099,125,0.971
CFSSB,118.800003,1.094,126,0.969
CFSSB,119.099998,1.086,126,0.973
CFSSB,118.800003,1.091,126,0.972
CFSSB,118.699997,1.098,126,0.966
CFSSB,118.800003,1.093,126,0.971
CFSSB,119.099998,1.079,125,0.978
CFSSB,117.900002,1.089,125,0.98
CFSSB,117.5,1.096,126,0.978
CFSSB,119.400002,1.093,125,0.964
CFSSB,120.199997,1.086,125,0.962
CFSSB,119.900002,1.082,125,0.968
CFSSB,118.400002,1.087,125,0.977
CFSSB,118.900002,1.096,125,0.965
CFSSB,119,1.093,125,0.968
CFSSB,118.800003,1.081,125,0.977
CFSSB,118.400002,1.087,125,0.976
CFSSB,117.300003,1.092,125,0.98
CFSSB,118.5,1.098,125,0.966
CFSSB,119.599998,1.091,125,0.964
CFSSB,120.199997,1.085,126,0.965
CFSSB,120,1.081,126,0.971
CFSSB,118.900002,1.087,126,0.975
CFSSB,118.599998,1.099,126,0.967
CFSSB,118.800003,1.102,125,0.961
CFSSB,119.099998,1.096,125,0.964
CFSSB,119,1.088,126,0.973
CFSSB,119.199997,1.085,126,0.974
CFSSB,119.199997,1.084,126,0.974
CFSSB,118.400002,1.091,126,0.975
CFSSB,118.400002,1.1,126,0.967
CFSSB,119.400002,1.101,126,0.958
CFSSB,120.099998,1.092,126,0.961
CFSSB,120.5,1.087,126,0.962
CFSSB,120.400002,1.083,126,0.966
CFSSB,119.199997,1.084,126,0.977
CFSSB,118.5,1.086,126,0.981
CFSSB,117.800003,1.096,126,0.978
CFSSB,118.099998,1.101,126,0.971
CFSSB,119.5,1.092,126,0.967
CFSSB,119.699997,1.084,126,0.973
CFSSB,119.400002,1.086,126,0.974
CFSSB,119.199997,1.093,126,0.969
CFSSB,119.599998,1.094,126,0.964
CFSSB,119.800003,1.095,126,0.963
CFSSB,119.300003,1.091,126,0.97
