app_id,v_val,i_val,p_val,pf_val
CFSSBHWIPTR,109.199997,9.065,978,0.989
CFSSBHWIPTR,108.800003,9.025,978,0.998
CFSSBHWIPTR,110.199997,8.775,978,1
CFSSBHWIPTR,110.900002,8.793,978,1
CFSSBHWIPTR,111.5,8.889,980,0.988
CFSSBHWIPTR,110.900002,8.876,980,0.995
CFSSBHWIPTR,110,9.045,979,0.984
CFSSBHWIPTR,109.900002,9.408,981,0.948
CFSSBHWIPTR,110.300003,9.424,982,0.945
CFSSBHWIPTR,109.900002,9.474,981,0.942
CFSSBHWIPTR,110.400002,9.351,980,0.949
CFSSBHWIPTR,111.199997,9,978,0.977
CFSSBHWIPTR,110.900002,8.918,978,0.989
CFSSBHWIPTR,110.5,9.068,979,0.977
CFSSBHWIPTR,110.199997,9.007,978,0.986
CFSSBHWIPTR,109.699997,8.832,978,1
CFSSBHWIPTR,109.5,8.82,979,1
CFSSBHWIPTR,109.900002,8.742,979,1
CFSSBHWIPTR,110.400002,8.785,977,1
CFSSBHWIPTR,110.800003,8.841,979,0.999
CFSSBHWIPTR,111.199997,9.028,981,0.977
CFSSBHWIPTR,110.699997,9.125,980,0.969
CFSSBHWIPTR,109.400002,9.136,981,0.982
CFSSBHWIPTR,108.900002,9.247,982,0.976
CFSSBHWIPTR,109.099998,9.323,981,0.965
CFSSBHWIPTR,109,9.088,980,0.99
CFSSBHWIPTR,109.900002,9.018,980,0.989
CFSSBHWIPTR,110.800003,9.183,980,0.962
CFSSBHWIPTR,110.800003,9.026,981,0.98
CFSSBHWIPTR,109.5,9.09,981,0.987
CFSSBHWIPTR,109.199997,9.038,980,0.994
CFSSBHWIPTR,110.5,8.762,979,1
CFSSBHWIPTR,110.599998,8.85,978,0.999
CFSSBHWIPTR,110.300003,8.985,979,0.989
CFSSBHWIPTR,109.300003,9.176,981,0.979
CFSSBHWIPTR,108.900002,9.324,981,0.967
CFSSBHWIPTR,110.300003,9.324,980,0.953
CFSSBHWIPTR,111,9.229,980,0.957
CFSSBHWIPTR,110,8.969,978,0.991
CFSSBHWIPTR,110,8.895,977,0.998
CFSSBHWIPTR,110.400002,9.138,979,0.971
CFSSBHWIPTR,110.199997,9.125,980,0.975
CFSSBHWIPTR,110,9.092,981,0.981
CFSSBHWIPTR,110.099998,9.084,980,0.98
CFSSBHWIPTR,110.900002,8.884,980,0.994
CFSSBHWIPTR,110.400002,9.125,980,0.974
CFSSBHWIPTR,109.099998,9.337,981,0.964
CFSSBHWIPTR,110.199997,9.096,981,0.98
CFSSBHWIPTR,110.800003,8.807,981,1
CFSSBHWIPTR,111.099998,8.904,981,0.991
CFSSBHWIPTR,111.5,8.982,981,0.979
CFSSBHWIPTR,110.099998,9.023,979,0.986
CFSSBHWIPTR,109.400002,9.191,982,0.977
CFSSBHWIPTR,109.699997,9.456,980,0.945
CFSSBHWIPTR,109.699997,9.492,978,0.939
CFSSBHWIPTR,109.800003,9.532,979,0.935
CFSSBHWIPTR,110.5,9.175,980,0.967
CFSSBHWIPTR,110.599998,9.104,979,0.973
CFSSBHWIPTR,110.199997,9.078,981,0.981
CFSSBHWIPTR,110.300003,9.057,982,0.983
CFSSBHWIPTR,111,9.189,980,0.961
CFSSBHWIPTR,111,9.198,980,0.959
CFSSBHWIPTR,110.699997,9.089,982,0.976
CFSSBHWIPTR,110.300003,9.221,983,0.967
CFSSBHWIPTR,109.599998,9.27,982,0.968
CFSSBHWIPTR,110.199997,9.031,983,0.988
CFSSBHWIPTR,110.099998,9.086,983,0.984
CFSSBHWIPTR,109.099998,9.629,983,0.935
CFSSBHWIPTR,108.900002,9.648,983,0.935
CFSSBHWIPTR,109.699997,9.448,982,0.948
CFSSBHWIPTR,109.699997,9.414,982,0.95
CFSSBHWIPTR,109.400002,9.237,982,0.973
