2,8.09,0.989
2,7.794,1
2,7.781,1
2,7.86,1
2,7.834,1
2,7.832,1
2,7.992,0.998
2,7.742,1
2,7.742,1
2,7.828,1
2,7.97,1
2,7.971,1
2,7.943,1
2,7.769,1
2,7.777,1
2,7.958,0.996
2,8.353,0.955
2,8.372,0.952
2,8.053,0.979
2,7.904,0.993
2,7.894,0.994
2,7.973,0.992
2,8.096,0.983
2,8.083,0.985
2,8.028,0.994
2,8.252,0.961
2,8.001,0.983
2,7.805,1
2,7.912,0.987
2,8.097,0.966
2,8.249,0.954
2,8.459,0.937
2,8.512,0.932
2,8.383,0.942
2,8.227,0.963
2,8.125,0.982
2,8.09,0.99
2,8.257,0.964
2,8.251,0.965
2,7.754,1
2,7.766,1
2,7.782,1
2,7.867,1
2,8.057,0.975
2,8.078,0.966
2,8.414,0.938
2,8.285,0.959
2,8.118,0.973
2,7.935,0.992
2,7.777,1
2,7.829,1
2,7.934,0.997
2,8.13,0.969
2,8.258,0.959
2,8.606,0.92
2,8.348,0.954
2,8.352,0.955
2,8.497,0.932
2,8.492,0.934
2,8.508,0.932
2,8.065,0.982
2,7.793,1
2,8.341,0.959
2,8.648,0.924
2,8.644,0.921
2,8.3,0.956
2,8.083,0.976
2,8.305,0.951
2,8.204,0.956
2,8.123,0.963
2,7.967,0.982
2,8.124,0.979
2,8.094,0.984
2,7.827,1
2,7.805,1
2,7.799,1
2,7.931,0.997
2,7.817,1
2,7.836,1
2,7.884,1
2,8.123,0.974
2,8.143,0.968
2,7.944,0.985
2,7.952,0.982
2,7.949,0.981
2,7.914,0.999
2,8.042,0.977
2,8.119,0.965
2,8.072,0.976
2,8.199,0.957
2,8.245,0.952
2,8.251,0.949
2,8.486,0.933
2,8.523,0.933
2,8.565,0.922
2,8.589,0.918
2,8.594,0.918
2,8.386,0.94
2,8.337,0.944
2,8.089,0.966
2,8.082,0.978
2,8.359,0.948
2,8.057,0.988
2,8.302,0.964
2,8.47,0.938
2,8.18,0.959
2,8.053,0.97
2,7.828,1
2,8.019,0.993
2,8.028,0.996
2,7.841,1
2,8.272,0.951
2,8.373,0.937
2,8.052,0.973
2,8.089,0.974
2,8.186,0.967
2,8.082,0.97
2,8.057,0.971
2,7.969,0.985
3,4.584,0.995
3,4.587,0.99
3,4.618,0.996
3,4.597,1
3,4.581,1
3,4.592,1
3,4.6,1
3,4.565,1
3,4.57,1
3,4.571,1
3,4.593,1
3,4.583,1
3,4.569,1
3,4.564,0.997
3,4.552,0.997
3,4.59,1
3,4.592,1
3,4.556,1
3,4.54,1
3,4.592,0.996
3,4.597,0.994
3,4.593,0.998
3,4.563,1
3,4.542,1
3,4.566,1
3,4.565,0.998
3,4.572,1
3,4.548,0.999
3,4.542,1
3,4.551,1
3,4.587,1
3,4.623,1
3,4.623,1
3,4.606,1
3,4.564,0.996
3,4.55,0.999
3,4.586,1
3,4.611,1
3,4.598,1
3,4.57,1
3,4.573,1
3,4.579,1
3,4.567,1
3,4.538,1
3,4.585,1
3,4.595,1
3,4.597,1
3,4.596,1
3,4.558,1
3,4.547,1
3,4.561,1
3,4.555,1
3,4.572,1
3,4.584,0.998
3,4.571,0.994
3,4.591,0.993
3,4.601,0.995
3,4.587,1
3,4.565,1
3,4.567,1
3,4.584,0.996
3,4.592,1
3,4.619,1
3,4.577,1
3,4.548,1
3,4.579,0.995
3,4.63,0.996
3,4.63,0.996
3,4.571,1
3,4.575,1
3,4.579,1
3,4.549,1
3,4.541,1
3,4.549,0.995
3,4.587,0.994
3,4.594,0.994
3,4.596,0.993
3,4.597,0.989
3,4.55,0.992
3,4.569,1
3,4.563,1
3,4.562,1
3,4.521,1
3,4.522,1
3,4.551,0.997
3,4.557,0.996
3,4.565,0.996
3,4.589,0.994
3,4.615,0.993
3,4.577,1
3,4.543,1
3,4.562,1
3,4.56,1
3,4.565,0.997
3,4.595,0.998
3,4.59,1
3,4.593,0.994
3,4.614,0.994
3,4.604,1
3,4.596,1
3,4.594,0.998
3,4.561,0.994
3,4.584,0.997
3,4.604,1
3,4.582,1
3,4.555,1
3,4.532,1
3,4.534,1
3,4.567,1
3,4.553,0.995
3,4.545,0.997
3,4.572,1
3,4.587,0.999
3,4.572,0.993
3,4.566,0.993
3,4.557,1
3,4.554,1
3,4.565,1
3,4.536,1
3,4.545,1
3,4.58,1
3,4.584,1
3,4.575,1
3,4.589,1
3,4.583,1
3,4.578,1
3,4.569,1
3,4.59,1
3,4.591,1
3,4.556,1
3,4.54,1
3,4.58,1
3,4.603,1
3,4.562,0.998
3,4.56,1
3,4.589,1
3,4.576,0.998
3,4.563,0.996
3,4.577,1
3,4.597,0.999
3,4.602,0.992
3,4.549,0.996
3,4.559,0.995
3,4.608,0.996
3,4.629,0.996
3,4.604,0.999
3,4.572,1
3,4.556,0.998
3,4.554,0.997
3,4.54,1
3,4.566,1
3,4.564,1
3,4.554,1
3,4.55,1
3,4.562,0.999
3,4.618,0.996
3,4.617,0.996
3,4.587,1
3,4.573,1
3,4.549,1
3,4.545,0.997
3,4.558,0.994
3,4.567,0.993
3,4.576,0.999
3,4.549,1
3,4.534,1
3,4.576,1
3,4.586,1
3,4.556,0.999
3,4.576,1
3,4.596,1
3,4.549,1
3,4.543,0.996
3,4.562,0.999
3,4.575,0.998
3,4.558,0.997
3,4.569,1
3,4.58,1
3,4.557,1
3,4.612,1
3,4.573,1
3,4.56,1
3,4.574,1
3,4.573,1
3,4.56,1
3,4.563,1
3,4.588,1
3,4.59,1
3,4.598,1
3,4.578,1
3,4.589,1
3,4.597,1
3,4.564,0.998
3,4.582,0.999
3,4.571,1
3,4.557,1
3,4.559,1
3,4.56,1
3,4.578,0.995
3,4.587,0.993
