app_id,v_val,i_val,p_val,pf_val
HS,110.800003,8.946,990,0.997
HS,112.199997,8.889,990,0.992
HS,112.199997,8.893,990,0.992
HS,111.099998,8.934,992,0.998
HS,110.800003,8.935,991,1
HS,111.400002,8.898,991,0.999
HS,111.800003,8.839,991,1
HS,112.199997,8.831,992,1
HS,111.300003,8.898,992,1
HS,111,8.906,992,1
HS,111.900002,8.829,992,1
HS,112.699997,8.83,991,0.996
HS,112.599998,8.859,992,0.995
HS,111.400002,8.932,994,0.998
HS,112,8.872,994,1
HS,112.800003,8.791,994,1
HS,111.800003,8.889,993,0.998
HS,110.900002,8.914,993,1
HS,110.900002,8.872,992,1
HS,112.199997,8.807,993,1
HS,112.699997,8.837,995,0.999
HS,112.300003,8.896,994,0.994
HS,111.400002,8.906,993,0.999
HS,111,8.877,995,1
HS,111.599998,8.836,995,1
HS,112.199997,8.818,996,1
HS,112.300003,8.834,995,1
HS,113.199997,8.775,996,1
HS,113.400002,8.776,996,1
HS,112.699997,8.825,996,1
HS,113,8.828,994,0.996
HS,113,8.827,995,0.998
HS,112.900002,8.778,995,1
HS,112.800003,8.784,998,1
HS,112.5,8.8,998,1
HS,111.699997,8.884,997,1
HS,111.300003,8.92,996,1
HS,111.800003,8.902,994,0.999
HS,111.699997,8.962,993,0.992
HS,112.400002,8.934,993,0.988
HS,112.400002,8.886,995,0.996
HS,113,8.779,992,1
HS,112.5,8.784,993,1
HS,111.599998,8.814,994,1
HS,111.699997,8.852,995,1
HS,110.900002,8.924,996,1
HS,110.900002,8.943,997,1
HS,110.800003,8.963,995,1
HS,110.900002,8.94,992,1
HS,111.099998,8.942,992,0.999
HS,111.599998,8.931,991,0.994
HS,111,8.951,993,0.999
HS,110.800003,8.944,994,1
HS,110.699997,8.931,994,1
HS,111,8.914,992,1
HS,112.199997,8.826,992,1
HS,112.699997,8.812,992,0.998
HS,112,8.889,990,0.994
HS,111,8.914,989,0.998
HS,111.300003,8.849,990,1
HS,111.900002,8.839,990,1
HS,111.699997,8.837,992,1
HS,112.300003,8.783,992,1
HS,111.900002,8.873,991,0.998
HS,112,8.859,992,1
HS,112.300003,8.796,993,1
HS,112.400002,8.829,992,0.999
HS,111.5,8.92,992,0.997
HS,111.199997,8.88,991,1
HS,112.300003,8.801,990,1
